admin_level,name,name1,name2,name3,x_coord,y_coord,adm4_name,adm4_name1,adm4_name2,adm4_name3,adm4_pcode,adm3_name,adm3_name1,adm3_name2,adm3_name3,adm3_pcode,adm2_name,adm2_name1,adm2_name2,adm2_name3,adm2_pcode,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,version,lang,lang1,lang2,lang3,geometry_wkt
4,Makthar Sud,مكثر الجنوبية,,,9.20039539,35.85228634,Makthar Sud,مكثر الجنوبية,,,TN245752,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.200395393999997 35.85228633600002)
4,Sayar,صيار,,,9.22170968,35.84318272,Sayar,صيار,,,TN245753,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.221709675999989 35.84318272399997)
4,El Garaa,القرعة,,,9.25771751,35.8812663,El Garaa,القرعة,,,TN245754,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.25771751100001 35.881266297000025)
4,Bez,باز,,,9.14078388,35.8931041,Bez,باز,,,TN245755,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.140783885000019 35.893104103999974)
4,Beni Hazem,بني حازم,,,9.06623558,35.86103937,Beni Hazem,بني حازم,,,TN245756,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.066235577999976 35.861039371000004)
4,Ras El Ouedi,رأس الوادي,,,9.13337313,35.85101625,Ras El Ouedi,رأس الوادي,,,TN245757,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.133373128000017 35.85101624599997)
4,Saddine,الصدّين,,,9.06129778,35.80882346,Saddine,الصدّين,,,TN245758,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.061297781999997 35.808823464)
4,Chouarnia,الشوارنية,,,9.12690414,35.95510978,Chouarnia,الشوارنية,,,TN245759,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.126904142 35.95510978499999)
4,Sened El Haddad,سند الحداد,,,9.19407009,35.91684766,Sened El Haddad,سند الحداد,,,TN245760,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.19407008600001 35.91684766100002)
4,Soualem,السوالم,,,9.20104411,35.79772162,Soualem,السوالم,,,TN245761,Makthar,مكثر,,,TN2457,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.201044111999977 35.797721620000004)
4,El Hababsa Nord,الحبابسةالشمالية,,,9.27632971,35.57481141,El Hababsa Nord,الحبابسةالشمالية,,,TN245851,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.276329712999996 35.574811408000016)
4,El Hababsa Sud,الحبابسة الجنوبية,,,9.37912455,35.54083337,El Hababsa Sud,الحبابسة الجنوبية,,,TN245852,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.379124552999997 35.54083337200001)
4,El Jamilet,الجميلات,,,9.25943441,35.658627,El Jamilet,الجميلات,,,TN245853,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.259434404999979 35.65862699799999)
4,Es-Semiret Nord,السميرات الشمالية,,,9.13799275,35.74431127,Es-Semiret Nord,السميرات الشمالية,,,TN245854,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.137992748999977 35.744311270000026)
4,Es-Semirat Sud,السميرات الجنوبية,,,9.20345466,35.71719742,Es-Semirat Sud,السميرات الجنوبية,,,TN245855,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.203454664999981 35.71719741800001)
4,El Messahla,المساحلة,,,9.09377831,35.78195868,El Messahla,المساحلة,,,TN245856,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.09377831400002 35.781958678000024)
4,El Haria,الهرية,,,9.04905155,35.71954756,El Haria,الهرية,,,TN245857,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.049051554000016 35.71954755600001)
4,Er-Rouhia,الروحية,,,9.09121371,35.66993832,Er-Rouhia,الروحية,,,TN245858,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.091213713999991 35.669938316000014)
4,El Hamaima,الحميمة,,,9.02538557,35.66491262,El Hamaima,الحميمة,,,TN245859,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.025385565000022 35.664912621999974)
4,Bou-Ajila,بوعجيلة,,,9.16920039,35.65369278,Bou-Ajila,بوعجيلة,,,TN245860,Rouhia,الروحية,,,TN2458,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.169200391000004 35.65369278200001)
4,Kesra,كسرى,,,9.3665484,35.79651648,Kesra,كسرى,,,TN245951,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.366548394999995 35.796516481000026)
4,El Hammam,الحمام,,,9.30261411,35.82417687,El Hammam,الحمام,,,TN245952,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.302614113000004 35.82417687399999)
4,El Mansoura Nord,المنصورة الشمالية,,,9.48261997,35.8378739,El Mansoura Nord,المنصورة الشمالية,,,TN245953,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.482619972000009 35.83787390100002)
4,El Mansoura Sud,المنصورة الجنوبية,,,9.47225202,35.80363038,El Mansoura Sud,المنصورة الجنوبية,,,TN245954,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.472252019999985 35.803630381999994)
4,Bou Abdallah,بوعبد اللّه,,,9.43776088,35.8761185,Bou Abdallah,بوعبد اللّه,,,TN245955,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.437760878000006 35.87611850500002)
4,El Karia Nord,القرية الشمالية,,,9.4337968,35.77195534,El Karia Nord,القرية الشمالية,,,TN245956,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.433796803000007 35.77195534200001)
4,El Karia Sud,القرية الجنوبية,,,9.48540249,35.75892454,El Karia Sud,القرية الجنوبية,,,TN245957,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.485402490000013 35.75892454000001)
4,El Foudhoul,الفضول,,,9.40368589,35.72669587,El Foudhoul,الفضول,,,TN245958,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.40368589000002 35.726695870000015)
4,El Louza,اللوزة,,,9.27893738,35.74862264,El Louza,اللوزة,,,TN245959,Kesra,كسرى,,,TN2459,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.278937376999977 35.74862263699998)
4,Bargou,برقو,,,9.56604724,36.09236733,Bargou,برقو,,,TN246051,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.566047242000025 36.09236732599999)
4,Banlieue Bargou,أحواز برقو,,,9.53191651,36.09638498,Banlieue Bargou,أحواز برقو,,,TN246052,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.531916507000005 36.096384977000014)
4,Ouled Fredj,أولاد فرج,,,9.56924951,36.05376509,Ouled Fredj,أولاد فرج,,,TN246053,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.569249515000024 36.05376509000001)
4,Sidi Said,سيدي سعيد,,,9.68683077,36.17706837,Sidi Said,سيدي سعيد,,,TN246054,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.686830767000004 36.17706836899998)
4,Ain Fourna,عين فرنة,,,9.5950713,36.15358186,Ain Fourna,عين فرنة,,,TN246055,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.595071296000015 36.15358185600002)
4,Ain Bous Saadia,عين بوسعدية,,,9.65688779,36.0560453,Ain Bous Saadia,عين بوسعدية,,,TN246056,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.656887794 36.05604530099998)
4,Ed-Derija,الدريجة,,,9.70019663,36.11328918,Ed-Derija,الدريجة,,,TN246057,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.700196625999979 36.11328918100003)
4,El Behirin,البحيرين,,,9.6075158,36.01354226,El Behirin,البحيرين,,,TN246058,Bargou,برقو,,,TN2460,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.607515798999998 36.01354225699998)
4,El Aroussa,العروسة,,,9.44565248,36.39255268,El Aroussa,العروسة,,,TN246151,Laroussa,العروسة,,,TN2461,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.445652483000003 36.39255268199997)
4,Bou Jlida,بوجليدة,,,9.51947045,36.41745385,Bou Jlida,بوجليدة,,,TN246152,Laroussa,العروسة,,,TN2461,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.519470451000018 36.417453850000015)
4,Er Remil,الرميل,,,9.50692503,36.30826074,Er Remil,الرميل,,,TN246153,Laroussa,العروسة,,,TN2461,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.506925027000023 36.308260743000005)
4,Mousrata,مسراطة,,,9.4350642,36.31455421,Mousrata,مسراطة,,,TN246154,Laroussa,العروسة,,,TN2461,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.435064194999995 36.314554206000025)
4,Sidi Ayed,سيد عياد,,,9.3705874,36.36671795,Sidi Ayed,سيد عياد,,,TN246155,Laroussa,العروسة,,,TN2461,Siliana,سليانـــة,,,TN24,North West,الشمال الغربي,,,TN2,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (9.370587401000023 36.36671795400002)
4,Bou Jaafer,بوجعفر,,,10.62881405,35.83910278,Bou Jaafer,بوجعفر,,,TN315151,Sousse Médina,سوسة المدينة,,,TN3151,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.628814047999981 35.83910278399998)
4,El Medina,المدينة,,,10.63747781,35.82398636,El Medina,المدينة,,,TN315152,Sousse Médina,سوسة المدينة,,,TN3151,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.637477814000022 35.82398635599998)
4,Ali Belhouan,علي البلهوان,,,10.64296244,35.81627985,Ali Belhouan,علي البلهوان,,,TN315153,Sousse Médina,سوسة المدينة,,,TN3151,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.642962441000009 35.81627985099999)
4,Mohamed Maarouf,محمد معروف,,,10.64419637,35.82807016,Mohamed Maarouf,محمد معروف,,,TN315154,Sousse Médina,سوسة المدينة,,,TN3151,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.64419637399999 35.828070158)
4,Khezama,خزامة,,,10.61263015,35.85370385,Khezama,خزامة,,,TN315155,Sousse Médina,سوسة المدينة,,,TN3151,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.612630149999973 35.853703852000024)
4,Ezzouhour,الزهور,,,10.57612522,35.79350077,Ezzouhour,الزهور,,,TN315254,Sousse Riadh,سوسة الرياض,,,TN3152,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.576125218000016 35.793500768)
4,Cite Er-Riadh,حي الرياض,,,10.59325985,35.79952304,Cite Er-Riadh,حي الرياض,,,TN315255,Sousse Riadh,سوسة الرياض,,,TN3152,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.593259853999996 35.79952303800002)
4,El Ahd El Jadid,العهد الجديد,,,10.59545927,35.81229723,El Ahd El Jadid,العهد الجديد,,,TN315256,Sousse Riadh,سوسة الرياض,,,TN3152,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.595459273000017 35.81229722900002)
4,Oued Blibane,وادي بليبان,,,10.60512299,35.8439648,Oued Blibane,وادي بليبان,,,TN315351,Sousse Jaouhara,سوسة جوهرة,,,TN3153,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.605122988999995 35.843964803000006)
4,Hached,حشاد,,,10.6177997,35.82909096,Hached,حشاد,,,TN315352,Sousse Jaouhara,سوسة جوهرة,,,TN3153,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.61779969600002 35.82909095500003)
4,Hedi Chaker,الهادي شاكر,,,10.61893946,35.81311208,Hedi Chaker,الهادي شاكر,,,TN315353,Sousse Jaouhara,سوسة جوهرة,,,TN3153,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.61893945700001 35.81311208300002)
4,Bou Hassina,بوحسينة,,,10.60946938,35.81885313,Bou Hassina,بوحسينة,,,TN315354,Sousse Jaouhara,سوسة جوهرة,,,TN3153,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.609469384000022 35.818853131000026)
4,Mohamed El Karoui,محمد القروي,,,10.62413592,35.83355486,Mohamed El Karoui,محمد القروي,,,TN315355,Sousse Jaouhara,سوسة جوهرة,,,TN3153,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.624135920000015 35.833554859)
4,Sahloul,سهلول,,,10.60011415,35.83563625,Sahloul,سهلول,,,TN315356,Sousse Jaouhara,سوسة جوهرة,,,TN3153,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.600114147 35.83563625400001)
4,Taieb M'Hiri,الطيب المهيري,,,10.62949025,35.8093772,Taieb M'Hiri,الطيب المهيري,,,TN315451,Sousse Sidi Abdelhamid,سوسة سيدي عبد الحميد,,,TN3154,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.629490245 35.80937719899998)
4,Ibn Khaldoun,إبن خلدون,,,10.6423963,35.80768555,Ibn Khaldoun,إبن خلدون,,,TN315452,Sousse Sidi Abdelhamid,سوسة سيدي عبد الحميد,,,TN3154,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.642396297999994 35.807685549999974)
4,Ksibet Ech-Chatt,قصيبة الشط,,,10.66276141,35.78873403,Ksibet Ech-Chatt,قصيبة الشط,,,TN315453,Sousse Sidi Abdelhamid,سوسة سيدي عبد الحميد,,,TN3154,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.662761408999984 35.78873402800002)
4,Sidi Abdelhamid,سيدي عبد الحميد,,,10.6695973,35.79494572,Sidi Abdelhamid,سيدي عبد الحميد,,,TN315454,Sousse Sidi Abdelhamid,سوسة سيدي عبد الحميد,,,TN3154,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.669597296000006 35.794945724)
4,El Medina,المدينة,,,10.59043672,35.86029539,El Medina,المدينة,,,TN315551,Hammam Sousse,حمام سوسة,,,TN3155,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.590436716999989 35.860295389999976)
4,El Kantaoui,القنطاوي,,,10.58549972,35.89101422,El Kantaoui,القنطاوي,,,TN315552,Hammam Sousse,حمام سوسة,,,TN3155,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.585499715000026 35.891014214999984)
4,Bir Moussa,بئر موسى,,,10.60198416,35.86433107,Bir Moussa,بئر موسى,,,TN315553,Hammam Sousse,حمام سوسة,,,TN3155,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.601984161000019 35.864331069)
4,Sahloul,سهلول,,,10.58014986,35.84761103,Sahloul,سهلول,,,TN315554,Hammam Sousse,حمام سوسة,,,TN3155,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.580149862999974 35.847611029999996)
4,El Gharabi,الغرابي,,,10.58469398,35.85549714,El Gharabi,الغرابي,,,TN315555,Hammam Sousse,حمام سوسة,,,TN3155,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.584693976999972 35.855497141)
4,Akouda Est,أكودة الشرقية,,,10.57343847,35.87910634,Akouda Est,أكودة الشرقية,,,TN315651,Akouda,اكودة,,,TN3156,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.573438466000027 35.87910634399998)
4,Akouda Ouest,أكودة الغربية,,,10.55757884,35.88241962,Akouda Ouest,أكودة الغربية,,,TN315652,Akouda,اكودة,,,TN3156,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.557578843999977 35.88241961699998)
4,Chott Meriam,شط مريم,,,10.54928888,35.93792485,Chott Meriam,شط مريم,,,TN315653,Akouda,اكودة,,,TN3156,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.54928887699998 35.93792484699998)
4,Chott Er-Romane,شط الرمان,,,10.55356977,35.8554452,Chott Er-Romane,شط الرمان,,,TN315654,Akouda,اكودة,,,TN3156,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.553569773999982 35.85544520299999)
4,El Fokaia,الفقاعية,,,10.52395122,35.94248762,El Fokaia,الفقاعية,,,TN315655,Akouda,اكودة,,,TN3156,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.523951215000011 35.94248761900002)
4,Ettantana,الطنطانة,,,10.56266328,35.91102232,Ettantana,الطنطانة,,,TN315656,Akouda,اكودة,,,TN3156,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.562663278999992 35.911022317000004)
4,El Jarabaa,الجرابعة,,,10.48932732,35.84110623,El Jarabaa,الجرابعة,,,TN315751,Kalaa Kebira,القلعة الكبرى,,,TN3157,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.489327318999983 35.841106224999976)
4,Zearna Ouest,الزعارنةالغربية,,,10.45549102,35.89292769,Zearna Ouest,الزعارنةالغربية,,,TN315752,Kalaa Kebira,القلعة الكبرى,,,TN3157,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.455491019000021 35.89292769299999)
4,Zearna Est,الزعارنة الشرقية,,,10.51576861,35.90273302,Zearna Est,الزعارنة الشرقية,,,TN315753,Kalaa Kebira,القلعة الكبرى,,,TN3157,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.515768610999999 35.902733023999986)
4,Ouled Mhamed,أولاد محمد,,,10.45379697,35.85183041,Ouled Mhamed,أولاد محمد,,,TN315754,Kalaa Kebira,القلعة الكبرى,,,TN3157,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.453796968999995 35.85183040999999)
4,Essed Ouest,السد الغربي,,,10.38619652,35.92150184,Essed Ouest,السد الغربي,,,TN315755,Kalaa Kebira,القلعة الكبرى,,,TN3157,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.386196519999999 35.92150184299999)
4,Balaoum,بلعوم,,,10.3759023,35.85740662,Balaoum,بلعوم,,,TN315756,Kalaa Kebira,القلعة الكبرى,,,TN3157,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.375902301999986 35.85740661900002)
4,Sidi Bou Ali,سيدي بوعلي,,,10.48006128,35.95935613,Sidi Bou Ali,سيدي بوعلي,,,TN315851,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.480061277000004 35.95935613099999)
4,Essed Sud,السد القبلي,,,10.4223817,35.93217179,Essed Sud,السد القبلي,,,TN315852,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.422381697999981 35.932171787000016)
4,Essed Nord (Essateh),السد الجوفي - السطح,,,10.41639959,35.95471971,Essed Nord (Essateh),السد الجوفي - السطح,,,TN315853,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.41639958899998 35.95471970599999)
4,Ech-Chouicha,الشويشة,,,10.37086165,35.96609159,Ech-Chouicha,الشويشة,,,TN315854,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.370861648000016 35.96609158799998)
4,Ouriemma,وريمة,,,10.45618284,35.92572267,Ouriemma,وريمة,,,TN315855,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.456182843000022 35.925722672000006)
4,Menzel El Mahatta,منزل المحطة,,,10.3561771,36.00513926,Menzel El Mahatta,منزل المحطة,,,TN315856,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.356177101000014 36.00513926399998)
4,Mehadhba,المهاذبة,,,10.43886295,35.98523394,Mehadhba,المهاذبة,,,TN315857,Sidi Bou Ali,سيدي بوعلي,,,TN3158,Sousse,سوسة,,,TN31,Centre East,الوسط الشرقي,,,TN3,Tunisie,,,,TN,2022-11-15,,v01,fr,ar,,,POINT (10.438862947000018 35.98523394099999)
